ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essential,Full,Notes
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WAS.Failed.To.Process.ConfigurationRequest.For.WebSite.Monitor,UnitMonitor,Configuration request for web site failed,Configuration request for web site failed,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,Web Service\Bytes Received/sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,Web Service\Bytes Received/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,Web Service\Bytes Received/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,Web Service\Bytes Received/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,Web Service\Bytes Total/sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,Web Service\Bytes Total/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,Web Service\Bytes Total/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,Web Service\Bytes Total/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule,Web Service\Current Connections Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule,Web Service\Current Connections Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule,Web Service\Current Connections Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule,Web Service\Current Connections Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Web Service\Current ISAPI Extension Requests Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebSiteStatusCheck.Monitor,UnitMonitor,Web Site availability,Web Site availability,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WebSiteStatusCheck.Monitor,UnitMonitor,Web Site availability,Web Site availability,PeriodInSeconds,int,60,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WMService.Discovery.Rule,Discovery,Windows Server 2016 and 1709+ WMSvc Service Discovery,"This rule runs on every IIS 10 Web Server and checks for the presence of the Windows Server 2016 and 1709+ WMSvc Service. By default, this rule will only return discovery data if the startup type of the WMSvc service is set to automatic. You can control this behavior using an override.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WMService.Discovery.Rule,Discovery,Windows Server 2016 and 1709+ WMSvc Service Discovery,"This rule runs on every IIS 10 Web Server and checks for the presence of the Windows Server 2016 and 1709+ WMSvc Service. By default, this rule will only return discovery data if the startup type of the WMSvc service is set to automatic. You can control this behavior using an override.",IntervalSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WMService.Discovery.Rule,Discovery,Windows Server 2016 and 1709+ WMSvc Service Discovery,"This rule runs on every IIS 10 Web Server and checks for the presence of the Windows Server 2016 and 1709+ WMSvc Service. By default, this rule will only return discovery data if the startup type of the WMSvc service is set to automatic. You can control this behavior using an override.",CheckStartupType,string,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.failed.to.initialize.communication.with.the.W3SVC.and.therefore.could.not.be.started,Rule,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.failed.to.initialize.communication.with.the.W3SVC.and.therefore.could.not.be.started,Rule,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.failed.to.initialize.communication.with.the.W3SVC.and.therefore.could.not.be.started,Rule,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.for.application.pool.encountered.an.error.while.trying.to.read.global.module.configuration,Rule,Worker process for application pool encountered an error while trying to read global module configuration,Worker process for application pool encountered an error while trying to read global module configuration,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.for.application.pool.encountered.an.error.while.trying.to.read.global.module.configuration,Rule,Worker process for application pool encountered an error while trying to read global module configuration,Worker process for application pool encountered an error while trying to read global module configuration,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.for.application.pool.encountered.an.error.while.trying.to.read.global.module.configuration,Rule,Worker process for application pool encountered an error while trying to read global module configuration,Worker process for application pool encountered an error while trying to read global module configuration,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,Worker process serving an application pool reported a failure,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,Worker process serving an application pool reported a failure,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,Worker process serving an application pool reported a failure,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.serving.application.pool.was.orphaned,Rule,Worker process serving application pool was orphaned,Worker process serving application pool was orphaned,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.serving.application.pool.was.orphaned,Rule,Worker process serving application pool was orphaned,Worker process serving application pool was orphaned,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Worker.process.serving.application.pool.was.orphaned,Rule,Worker process serving application pool was orphaned,Worker process serving application pool was orphaned,Severity,int,1,,,,
